Date,Close,High,Low,Open,Volume,Adj Close,SMA_10,SMA_50,EMA_10,RSI_14,MACD,BB_High,BB_Low,Daily_Return,Lag_1,Lag_2,Lag_3,Target
2020-07-07,10799.650390625,10813.7998046875,10689.7001953125,10802.849609375,636800,10799.650390625,10474.41005859375,9768.78203125,10513.759218503767,72.00086846262525,28.35770439343696,10833.126296496968,9713.098996471781,0.003344590235981215,10763.650390625,10607.349609375,10551.7001953125,0
2020-07-08,10705.75,10847.849609375,10676.5498046875,10818.650390625,767900,10705.75,10514.455078125,9797.25103515625,10548.666633321263,67.40410833390607,22.390277235157924,10887.95285551771,9717.23239838854,-0.00869476207364206,10799.650390625,10763.650390625,10607.349609375,1
2020-07-09,10813.4501953125,10836.849609375,10733.0,10755.5498046875,618700,10813.4501953125,10566.91005859375,9825.90203125,10596.809099137852,69.78668182991093,22.185927886612205,10943.513255953203,9752.817017484296,0.010060032721901813,10705.75,10799.650390625,10763.650390625,0
2020-07-10,10768.0498046875,10819.400390625,10713.0,10764.099609375,590700,10768.0498046875,10605.4150390625,9850.19603515625,10627.943772874152,67.54534740102,15.78338844930687,10983.91980382136,9791.92541102239,-0.004198511095439339,10813.4501953125,10705.75,10799.650390625,1
2020-07-13,10802.7001953125,10894.0498046875,10756.0498046875,10851.849609375,554100,10802.7001953125,10654.44501953125,9869.05203125,10659.717667862942,68.38004392344493,10.904255551488518,10997.634387204842,9877.11082763891,0.003217889149241815,10768.0498046875,10813.4501953125,10705.75,0
2020-07-14,10607.349609375,10755.650390625,10562.900390625,10750.849609375,532400,10607.349609375,10684.97001953125,9895.3290234375,10650.196202683315,59.14459578163409,-7.4672414358875585,10982.02105231582,9962.059123465431,-0.01808349601540049,10802.7001953125,10768.0498046875,10813.4501953125,1
2020-07-15,10618.2001953125,10827.4501953125,10577.75,10701.0,715900,10618.2001953125,10703.78505859375,9923.58103515625,10644.378746797713,59.47201694375834,-20.15613019530221,10943.738054660673,10074.047101589327,0.0010229309240368245,10607.349609375,10802.7001953125,10768.0498046875,1
2020-07-16,10739.9501953125,10755.2998046875,10595.2001953125,10706.2001953125,694400,10739.9501953125,10722.61005859375,9952.96203125,10661.7553738004,63.05025433480586,-21.494816269588597,10942.240203576404,10140.374933142344,0.011466161662100571,10618.2001953125,10607.349609375,10802.7001953125,1
2020-07-17,10901.7001953125,10933.4501953125,10749.650390625,10752.0,676900,10901.7001953125,10752.0451171875,9987.0150390625,10705.381704984418,67.19429100409748,-13.047541467770827,10980.094154870723,10168.250962316775,0.01506059125586967,10739.9501953125,10618.2001953125,10607.349609375,1
2020-07-20,11022.2001953125,11037.900390625,10953.0,10999.4501953125,554300,11022.2001953125,10777.90009765625,10022.42904296875,10762.985066862251,69.90243034092997,-1.5121767241824955,11041.036820132664,10178.408297054837,0.011053321760931656,10901.7001953125,10739.9501953125,10618.2001953125,1
2020-07-21,11162.25,11179.5498046875,11113.25,11126.099609375,772000,11162.25,10814.16005859375,10060.8900390625,10835.578691069113,72.72100820308526,12.605109507406524,11132.611027215824,10155.959089971677,0.012706156865764484,11022.2001953125,10901.7001953125,10739.9501953125,0
2020-07-22,11132.599609375,11238.099609375,11056.5498046875,11231.2001953125,765100,11132.599609375,10856.84501953125,10099.61103515625,10889.582494397457,71.20075542787717,16.74204302700909,11191.936550317241,10179.36354733901,-0.0026563094918139463,11162.25,11022.2001953125,10901.7001953125,1
2020-07-23,11215.4501953125,11239.7998046875,11103.150390625,11135.0,621600,11215.4501953125,10897.04501953125,10136.24904296875,10948.8311672911,72.90523259921966,21.548010926043645,11253.893870451484,10210.061207673516,0.007442159858846331,11132.599609375,11162.25,11022.2001953125,0
2020-07-24,11194.150390625,11225.400390625,11090.2998046875,11149.9501953125,678900,11194.150390625,10939.655078125,10177.27705078125,10993.434662442718,71.7298620386477,19.825632943001438,11305.621066474921,10239.44905071258,-0.0018991484351116306,11215.4501953125,11132.599609375,11162.25,0
2020-07-27,11131.7998046875,11225.0,11087.849609375,11225.0,588100,11131.7998046875,10972.5650390625,10217.1760546875,11018.591961032676,68.26060982487678,11.436752551065723,11324.323966714863,10302.686091878888,-0.005569925698846956,11194.150390625,11215.4501953125,11132.599609375,1
2020-07-28,11300.5498046875,11317.75,11151.400390625,11154.099609375,683900,11300.5498046875,11041.88505859375,10266.72205078125,11069.857023515371,72.18207637413265,14.031429401904177,11359.514608881513,10367.340469243489,0.0151592736988444,11131.7998046875,11194.150390625,11215.4501953125,0
2020-07-29,11202.849609375,11341.400390625,11149.75,11276.900390625,600700,11202.849609375,11100.35,10313.19705078125,11094.037493671665,67.01926861135269,6.338160443148581,11377.05005707343,10427.085001520321,-0.008645614328603224,11300.5498046875,11131.7998046875,11194.150390625,0
2020-07-30,11102.150390625,11299.9501953125,11084.9501953125,11254.2998046875,677800,11102.150390625,11136.57001953125,10353.9090625,11095.512565844998,62.0898831605892,-7.605936386328722,11383.499307587163,10475.680770537836,-0.008988714680747911,11202.849609375,11300.5498046875,11131.7998046875,0
2020-07-31,11073.4501953125,11150.400390625,11026.650390625,11139.5,642600,11073.4501953125,11153.74501953125,10393.25306640625,11091.50122574818,60.71912131546558,-20.124813488705712,11385.598773562717,10520.191363156035,-0.002585102372305803,11102.150390625,11202.849609375,11300.5498046875,0
2020-08-03,10891.599609375,11058.0498046875,10882.25,11057.5498046875,680900,10891.599609375,11140.6849609375,10430.30005859375,11055.155477316692,52.76962346905626,-40.82196187473838,11384.330767011057,10534.254291582694,-0.016422215545293994,11073.4501953125,11102.150390625,11202.849609375,1
2020-08-04,11095.25,11112.25,10908.099609375,10946.650390625,625700,11095.25,11133.9849609375,10471.6240625,11062.445390531839,59.210152288112056,-40.86530031091783,11396.427190701686,10551.717828829564,0.018697932161379383,10891.599609375,11073.4501953125,11102.150390625,1
2020-08-05,11101.650390625,11225.650390625,11064.0498046875,11155.75,667600,11101.650390625,11130.8900390625,10507.35806640625,11069.573572366959,59.39754741976465,-40.455852831306686,11400.895703509865,10586.839355083885,0.0005768586219327965,11095.25,10891.599609375,11073.4501953125,1
2020-08-06,11200.150390625,11256.7998046875,11127.2998046875,11185.7001953125,600400,11200.150390625,11129.36005859375,10541.55908203125,11093.314812050237,62.27033554269719,-33.814282844247884,11420.850677887824,10605.554400237177,0.008872554668374333,11101.650390625,11095.25,10891.599609375,1
2020-08-07,11214.0498046875,11231.900390625,11142.0498046875,11186.650390625,452600,11214.0498046875,11131.35,10574.23408203125,11115.266628893376,62.6716959541667,-28.9366434408025,11435.797177142065,10635.207900982934,0.0012410024488720417,11200.150390625,11101.650390625,11095.25,1
2020-08-10,11270.150390625,11337.2998046875,11238.0,11270.25,492000,11270.150390625,11145.18505859375,10603.11408203125,11143.427312844578,64.32143247125646,-22.661162808485443,11456.647894836691,10661.10220281956,0.005002705259437024,11214.0498046875,11200.150390625,11101.650390625,1
2020-08-11,11322.5,11373.599609375,11299.150390625,11322.25,586100,11322.5,11147.380078125,10629.98208984375,11175.985983236473,65.83863071211414,-16.026242626410976,11449.925988916313,10739.339147802437,0.004644978776729314,11270.150390625,11214.0498046875,11200.150390625,0
2020-08-12,11308.400390625,11322.0,11242.650390625,11289.0,609900,11308.400390625,11157.93515625,10654.9191015625,11200.061330034385,65.03645391956522,-13.717953032093845,11421.052541546562,10837.232614703438,-0.0012452735151247118,11322.5,11270.150390625,11214.0498046875,0
2020-08-13,11300.4501953125,11359.2998046875,11269.9501953125,11334.849609375,562400,11300.4501953125,11177.76513671875,10680.34611328125,11218.313850994042,64.55881440288866,-13.818808795089893,11397.261189073342,10917.073967176657,-0.0007030344733010008,11308.400390625,11322.5,11270.150390625,0
2020-08-14,11178.400390625,11366.25,11111.4501953125,11353.2998046875,645100,11178.400390625,11188.26015625,10701.07111328125,11211.05685819967,57.568850564328464,-22.674457821713133,11380.565852244072,10961.439323537179,-0.010800437378868932,11300.4501953125,11308.400390625,11322.5,1
2020-08-17,11247.099609375,11267.099609375,11144.5,11248.900390625,634000,11247.099609375,11223.81015625,10722.6641015625,11217.610085686094,60.182191827272945,-24.32837717497756,11382.598962957132,10981.896154230368,0.0061457110453491115,11178.400390625,11300.4501953125,11308.400390625,1
2020-08-18,11385.349609375,11401.7001953125,11253.150390625,11259.7998046875,579200,11385.349609375,11252.8201171875,10749.4380859375,11248.108180902258,64.87112073929632,-16.887673035422665,11412.064513373796,10974.740564751202,0.012292057935075373,11247.099609375,11178.400390625,11300.4501953125,1
2020-08-19,11408.400390625,11460.349609375,11394.099609375,11452.150390625,626200,11408.400390625,11283.4951171875,10775.2830859375,11277.252219033664,65.59852945241121,-11.449943680255444,11442.899629958234,10971.485526291764,0.002024600213507588,11385.349609375,11247.099609375,11178.400390625,0
2020-08-20,11312.2001953125,11361.4501953125,11289.7998046875,11317.4501953125,791600,11312.2001953125,11294.70009765625,10803.48708984375,11283.606396538906,60.01335081425236,-15.136916868551054,11452.146489359367,10971.913666890634,-0.008432399987605033,11408.400390625,11385.349609375,11247.099609375,1
2020-08-21,11371.599609375,11418.5,11362.2001953125,11409.650390625,668700,11371.599609375,11310.455078125,10831.46107421875,11299.605162509102,62.15590577030102,-14.385295952579014,11470.6415210164,10971.163557108599,0.005250916093857194,11312.2001953125,11408.400390625,11385.349609375,1
2020-08-24,11466.4501953125,11497.25,11410.650390625,11412.0,532900,11466.4501953125,11330.08505859375,10864.51607421875,11329.94062301881,65.34875453121458,-8.595853484338761,11505.441931379475,10969.828185808026,0.008341006471886514,11371.599609375,11312.2001953125,11408.400390625,1
2020-08-25,11472.25,11525.900390625,11423.349609375,11513.099609375,638200,11472.25,11345.06005859375,10895.68107421875,11355.815055197208,65.5402025982678,-5.615715338401287,11531.952272759874,10960.487863958875,0.0005058064691958464,11466.4501953125,11371.599609375,11312.2001953125,1
2020-08-26,11549.599609375,11561.75,11461.849609375,11512.849609375,743400,11549.599609375,11369.17998046875,10929.05005859375,11391.048610502261,68.07364435020557,0.02632225049291037,11577.360319853742,10949.754816865006,0.0067423225064831005,11472.25,11466.4501953125,11371.599609375,1
2020-08-27,11559.25,11617.349609375,11540.599609375,11609.2998046875,719800,11559.25,11395.0599609375,10958.40205078125,11421.630681320032,68.38592860295921,2.720555930599346,11616.047367586098,10956.777730070151,0.0008355606212675504,11549.599609375,11472.25,11466.4501953125,1
2020-08-28,11647.599609375,11686.0498046875,11589.400390625,11602.9501953125,807000,11647.599609375,11441.9798828125,10986.46603515625,11462.71594096639,71.16654948368809,8.44212663522842,11664.953214038624,10965.286825023877,0.007643195654994939,11559.25,11549.599609375,11472.25,0
2020-08-31,11387.5,11794.25,11325.849609375,11777.5498046875,1371800,11387.5,11456.019921875,11007.99203125,11449.040315336137,55.64857181566873,-6.495217067203271,11631.630579882252,11048.199498242748,-0.022330747801946216,11647.599609375,11559.25,11549.599609375,1
2020-09-01,11470.25,11553.5498046875,11366.900390625,11464.2998046875,783800,11470.25,11464.5099609375,11027.97703125,11452.896621638656,58.731681481041235,-11.70346282597248,11632.739756788133,11084.590321336867,0.007266739846322645,11387.5,11647.599609375,11559.25,1
2020-09-02,11535.0,11554.75,11430.400390625,11478.5498046875,593500,11535.0,11477.169921875,11052.57103515625,11467.824508613447,61.015342010201664,-11.662717018281484,11637.716531941513,11122.948507120987,0.005645038251127943,11470.25,11387.5,11647.599609375,0
2020-09-03,11527.4501953125,11584.9501953125,11507.650390625,11566.2001953125,607100,11527.4501953125,11498.694921875,11077.34203125,11478.665542558729,60.59429832352545,-12.92156388758417,11647.71719109149,11145.67782843976,-0.0006545127600779965,11535.0,11470.25,11387.5,0
2020-09-04,11333.849609375,11452.0498046875,11303.650390625,11354.400390625,681300,11333.849609375,11494.919921875,11096.3590234375,11452.33537288896,50.89540245156963,-26.772854789462343,11641.403430267645,11163.971569732355,-0.016794744948559814,11527.4501953125,11535.0,11470.25,1
2020-09-07,11355.0498046875,11381.150390625,11251.7001953125,11359.599609375,560300,11355.0498046875,11483.7798828125,11117.21201171875,11434.647087761421,51.80512564329858,-34.0216333002887,11638.996835027134,11174.868106379115,0.0018705202595032944,11333.849609375,11527.4501953125,11535.0,0
2020-09-08,11317.349609375,11437.25,11290.4501953125,11378.5498046875,572200,11317.349609375,11468.28984375,11137.51701171875,11413.320273509344,50.030091034922734,-40.43343515222267,11639.124630265676,11174.225272078074,-0.0033201259317187093,11355.0498046875,11333.849609375,11527.4501953125,0
2020-09-09,11278.0,11298.150390625,11185.150390625,11218.599609375,728900,11278.0,11441.1298828125,11154.476015625,11388.716587416735,48.1747034250002,-45.997624775797675,11640.534374742589,11169.775488538662,-0.003476927967516641,11317.349609375,11355.0498046875,11333.849609375,1
2020-09-10,11449.25,11464.0498046875,11327.400390625,11363.2998046875,679400,11449.25,11430.1298828125,11172.42701171875,11399.722662431874,55.8487013785331,-37.1940504987091,11643.632423300753,11181.557420449246,0.015184429863450921,11278.0,11317.349609375,11355.0498046875,1
2020-09-11,11464.4501953125,11493.5,11419.900390625,11447.7998046875,554800,11464.4501953125,11411.81494140625,11189.5690234375,11411.491304773805,56.46490276808074,-29.72049927903892,11632.149599285567,11221.645224933181,0.0013276149365679668,11449.25,11278.0,11317.349609375,0
2020-09-14,11440.0498046875,11568.900390625,11383.5498046875,11540.150390625,642300,11440.0498046875,11417.069921875,11203.09701171875,11416.683759303567,55.13464420971933,-25.931834499966882,11624.495206988864,11248.594636761136,-0.0021283524468515003,11464.4501953125,11449.25,11278.0,1
2020-09-15,11521.7998046875,11535.9501953125,11442.25,11487.2001953125,506700,11521.7998046875,11422.22490234375,11217.54,11435.795767555192,58.64954771575366,-17.818019382623916,11633.284808730386,11253.450054550864,0.007145947910690342,11440.0498046875,11464.4501953125,11449.25,1
2020-09-16,11604.5498046875,11618.099609375,11516.75,11538.4501953125,527800,11604.5498046875,11429.1798828125,11235.51599609375,11466.478319761065,61.903093532845745,-7.3141948870275115,11654.75683823834,11251.59296644916,0.0071820376506051,11521.7998046875,11440.0498046875,11464.4501953125,0
2020-09-17,11516.099609375,11587.2001953125,11498.5,11539.400390625,0,11516.099609375,11428.04482421875,11249.568984375,11475.500372418142,56.762061609019,-6.771912632440589,11655.818976227285,11270.920769866465,-0.007622027291120936,11604.5498046875,11521.7998046875,11440.0498046875,0
2020-09-18,11504.9501953125,11584.099609375,11446.099609375,11584.099609375,764200,11504.9501953125,11445.1548828125,11264.3069921875,11480.85488567166,56.12926342755276,-7.553169569876346,11658.505601009485,11281.569203678016,-0.0009681588767627147,11516.099609375,11604.5498046875,11521.7998046875,0
2020-09-21,11250.5498046875,11535.25,11218.5,11503.7998046875,602900,11250.5498046875,11434.7048828125,11273.263984375,11438.98123458363,44.059537501111244,-24.629534296316635,11670.634245512349,11247.85052011265,-0.02211225483867385,11504.9501953125,11516.099609375,11604.5498046875,0
2020-09-22,11153.650390625,11302.2001953125,11084.650390625,11301.75,672200,11153.650390625,11418.3349609375,11284.19,11387.102899318426,40.488247597458766,-40.916705575968024,11692.941959931828,11193.682844755673,-0.00861286032635733,11250.5498046875,11504.9501953125,11516.099609375,0
2020-09-23,11131.849609375,11259.5498046875,11024.400390625,11258.75,714900,11131.849609375,11403.719921875,11294.46298828125,11340.693210237803,39.7084116033535,-50.969548510035345,11701.193956583451,11143.655848104048,-0.0019545871070447696,11153.650390625,11250.5498046875,11504.9501953125,0
2020-09-24,10805.5498046875,11015.2998046875,10790.2001953125,11011.0,706100,10805.5498046875,11339.34990234375,11295.77498046875,11243.394409228658,30.301156174801704,-75.90409497737184,11764.732394490347,11004.747390665903,-0.029312272096516434,11131.849609375,11153.650390625,11250.5498046875,1
2020-09-25,11050.25,11072.599609375,10854.849609375,10910.400390625,559600,11050.25,11297.9298828125,11298.7459765625,11208.277243914357,41.49492096902429,-72.24620795849057,11741.374271685476,10968.370552533273,0.022645788482354545,10805.5498046875,11131.849609375,11153.650390625,1
2020-09-28,11227.5498046875,11239.349609375,11099.849609375,11140.849609375,472800,11227.5498046875,11276.6798828125,11302.85296875,11211.78134587311,48.01012473731544,-54.99556178807788,11736.948157232891,10956.80164745461,0.016044868187371275,11050.25,10805.5498046875,11131.849609375,0
2020-09-29,11222.400390625,11305.400390625,11181.0,11288.599609375,498300,11222.400390625,11246.73994140625,11304.0559765625,11213.712081282545,47.84348006419633,-41.64768179079772,11723.837462628708,10945.127381121292,-0.0004586409458945395,11227.5498046875,11050.25,10805.5498046875,1
2020-09-30,11247.5498046875,11295.400390625,11184.5498046875,11244.4501953125,499300,11247.5498046875,11211.03994140625,11306.35498046875,11219.864394628901,48.77859465030309,-29.41717402886052,11699.90073318232,10940.319091036432,0.002241001317642377,11222.400390625,11227.5498046875,11050.25,1
2020-10-01,11416.9501953125,11428.599609375,11347.0498046875,11364.4501953125,447700,11416.9501953125,11201.125,11310.38498046875,11255.698176571372,54.67353355632544,-9.255348946046652,11685.255351655993,10943.914472562756,0.015061092732783665,11247.5498046875,11222.400390625,11227.5498046875,1
2020-10-05,11503.349609375,11578.0498046875,11452.2998046875,11487.7998046875,530600,11503.349609375,11200.96494140625,11316.56896484375,11300.725709808394,57.36841912828583,9.544922385274083,11702.745925452364,10943.373898766386,0.0075676439490797165,11416.9501953125,11247.5498046875,11222.400390625,1
2020-10-06,11662.400390625,11680.2998046875,11564.2998046875,11603.4501953125,561400,11662.400390625,11242.15,11327.1809765625,11366.48474268414,61.86351371904305,31.12094263188795,11745.910626737794,10930.944256074705,0.013826475474619793,11503.349609375,11416.9501953125,11247.5498046875,1
2020-10-07,11738.849609375,11763.0498046875,11629.349609375,11679.25,513400,11738.849609375,11300.669921875,11335.94697265625,11434.18744571884,63.837257113043115,47.96332821958395,11802.497533193364,10916.507349619136,0.006555187284725372,11662.400390625,11503.349609375,11416.9501953125,1
2020-10-08,11834.599609375,11905.7001953125,11791.150390625,11835.400390625,608800,11834.599609375,11370.944921875,11348.58197265625,11506.989657292688,66.19695422344721,62.07827026781983,11874.119392024426,10900.545451725575,0.008156676606839941,11738.849609375,11662.400390625,11503.349609375,1
2020-10-09,11914.2001953125,11938.599609375,11805.2001953125,11852.0498046875,611100,11914.2001953125,11481.8099609375,11364.82296875,11581.027936932654,68.06271133678887,72.57166814630548,11948.679309364918,10872.480553916332,0.0067260903253916204,11834.599609375,11738.849609375,11662.400390625,1
2020-10-12,11930.9501953125,12022.0498046875,11867.2001953125,11973.5498046875,522600,11930.9501953125,11569.87998046875,11381.97296875,11644.65016572899,68.45724325984143,76.06868796830241,12017.815334877665,10849.994528403586,0.0014058853909966196,11914.2001953125,11834.599609375,11738.849609375,1
2020-10-13,11934.5,11988.2001953125,11888.900390625,11934.650390625,458300,11934.5,11640.575,11402.8309765625,11697.350135596447,68.54592523371409,73.9814124554678,12082.019839220171,10835.235043592329,0.0002975290843887368,11930.9501953125,11914.2001953125,11834.599609375,1
2020-10-14,11971.0498046875,11997.2001953125,11822.150390625,11917.400390625,569200,11971.0498046875,11715.43994140625,11420.34697265625,11747.11371179482,69.49684898423362,70.44079154607391,12143.145084282452,10819.034798530047,0.0030625333853533387,11934.5,11930.9501953125,11914.2001953125,0
2020-10-15,11680.349609375,12025.4501953125,11661.2998046875,12023.4501953125,608900,11680.349609375,11758.719921875,11431.92095703125,11734.974784082126,55.20228844602238,45.129967799795565,12150.576537905403,10819.183325375849,-0.02428360085835335,11971.0498046875,11934.5,11930.9501953125,1
2020-10-16,11762.4501953125,11789.75,11667.849609375,11727.400390625,555800,11762.4501953125,11793.269921875,11443.166953125,11739.970313396738,57.83979772729494,31.189252482513012,12173.776504420173,10820.618417454825,0.007028949362235082,11680.349609375,11971.0498046875,11934.5,1
2020-10-19,11873.0498046875,11898.25,11820.400390625,11879.2001953125,541400,11873.0498046875,11830.23994140625,11456.346953125,11764.166584540511,61.1574996585086,26.853550667310273,12211.767080509764,10819.437802302737,0.009402769621849272,11762.4501953125,11680.349609375,11971.0498046875,1
2020-10-20,11896.7998046875,11949.25,11837.25,11861.0,453600,11896.7998046875,11853.6798828125,11468.87994140625,11788.281715476327,61.851731006431926,23.161626041064736,12251.818713253886,10844.011169558615,0.002000328507897331,11873.0498046875,11762.4501953125,11680.349609375,1
2020-10-21,11937.650390625,12018.650390625,11775.75,11958.5498046875,623700,11937.650390625,11873.5599609375,11481.18294921875,11815.439656412449,63.07422305656227,21.10527468792867,12286.13124800884,10888.098634803659,0.0034337457642519276,11896.7998046875,11873.0498046875,11762.4501953125,0
2020-10-22,11896.4501953125,11939.5498046875,11823.4501953125,11890.0,544900,11896.4501953125,11879.74501953125,11492.9439453125,11830.168845303368,60.95269024009592,14.897473947984736,12303.918483071617,10946.771458334633,-0.0034512817819539743,11937.650390625,11896.7998046875,11873.0498046875,1
2020-10-23,11930.349609375,11974.5498046875,11908.75,11957.900390625,502300,11930.349609375,11881.3599609375,11505.54193359375,11848.383529680028,62.08277745614919,11.171775599377895,12257.781983456374,11105.387938418626,0.0028495402835257977,11896.4501953125,11937.650390625,11896.7998046875,0
2020-10-26,11767.75,11942.849609375,11711.7001953125,11937.400390625,519800,11767.75,11865.03994140625,11517.32892578125,11833.722887920023,54.00864102366369,-3.3684531474368384,12216.081122211821,11218.838799663179,-0.013629073304543216,11930.349609375,11896.4501953125,11937.650390625,1
2020-10-27,11889.400390625,11899.0498046875,11723.0,11807.099609375,616300,11889.400390625,11860.52998046875,11530.17494140625,11843.846070230018,58.37080195116168,-5.7769488918212915,12200.166669862128,11300.938310606622,0.010337608346965288,11767.75,11930.349609375,11896.4501953125,0
2020-10-28,11729.599609375,11929.400390625,11684.849609375,11922.599609375,704000,11729.599609375,11836.3849609375,11537.05994140625,11823.073986438196,51.46537330679066,-18.403641526959262,12155.22667002774,11396.59823231601,-0.013440608945763599,11889.400390625,11767.75,11930.349609375,0
2020-10-29,11670.7998046875,11744.150390625,11606.4501953125,11633.2998046875,555000,11670.7998046875,11835.42998046875,11542.3079296875,11795.387771574431,49.160774326799086,-30.285397932062182,12094.504249411691,11499.645652932059,-0.005012942184360991,11729.599609375,11889.400390625,11767.75,0
2020-10-30,11642.400390625,11748.9501953125,11535.4501953125,11678.4501953125,553700,11642.400390625,11823.425,11548.91193359375,11767.57188412908,48.041806128097505,-39.06827297874085,12061.016785309117,11555.678136565884,-0.002433373422367602,11670.7998046875,11729.599609375,11889.400390625,1
2020-11-02,11669.150390625,11725.650390625,11557.400390625,11697.349609375,568400,11669.150390625,11803.03505859375,11554.86294921875,11749.677067128338,49.21437647741627,-41.83986513910675,12037.62916380872,11595.645836191281,0.002297636149117599,11642.400390625,11670.7998046875,11729.599609375,1
2020-11-03,11813.5,11836.2001953125,11723.2998046875,11734.4501953125,674300,11813.5,11794.705078125,11561.8039453125,11761.281236741368,55.102579334414415,-33.0981163511821,12033.60393228787,11614.78102864963,0.01237019016319918,11669.150390625,11642.400390625,11670.7998046875,1
2020-11-04,11908.5,11929.650390625,11756.400390625,11783.349609375,667300,11908.5,11791.7900390625,11570.5289453125,11788.048284606573,58.51182996710608,-20.672224902266805,12041.313956197535,11624.036043802464,0.008041647267956087,11813.5,11669.150390625,11642.400390625,1
2020-11-05,12120.2998046875,12131.099609375,12027.599609375,12062.400390625,632500,12120.2998046875,11814.175,11581.94294921875,11848.457651894014,64.90939896342613,0.9124368819168467,12090.391381731599,11603.528637799653,0.017785598915690537,11908.5,11813.5,11669.150390625,1
2020-11-06,12263.5498046875,12280.400390625,12131.849609375,12156.650390625,576800,12263.5498046875,11847.49501953125,11596.0289453125,11923.92895240192,68.45268974742915,22.729366821157768,12167.484488664812,11561.370491803938,0.011819014571289532,12120.2998046875,11908.5,11813.5,1
2020-11-09,12461.0498046875,12474.0498046875,12367.349609375,12399.400390625,553400,12461.0498046875,11916.825,11612.29794921875,12021.587289181116,72.56575955979193,46.95850185946691,12290.106707724462,11491.758233681787,0.016104635537461442,12263.5498046875,12120.2998046875,11908.5,1
2020-11-10,12631.099609375,12643.900390625,12475.25,12556.400390625,847500,12631.099609375,11990.994921875,11637.16994140625,12132.40771103455,75.5246347510992,69.57059376559101,12439.257742343943,11412.267159999807,0.01364650710436388,12461.0498046875,12263.5498046875,12120.2998046875,1
2020-11-11,12749.150390625,12769.75,12571.099609375,12680.599609375,880500,12749.150390625,12092.95,11662.74794921875,12244.542743687358,77.35089304014515,86.506769488906,12591.410138764168,11337.924822173332,0.009346041508720315,12631.099609375,12461.0498046875,12263.5498046875,0
2020-11-12,12690.7998046875,12741.150390625,12624.849609375,12702.150390625,622000,12690.7998046875,12194.95,11685.8639453125,12325.680391141928,74.39598770720472,87.54287901815277,12702.1270789445,11328.25290152425,-0.004576821525331454,12749.150390625,12631.099609375,12461.0498046875,1
2020-11-13,12719.9501953125,12735.9501953125,12607.7001953125,12659.7001953125,513900,12719.9501953125,12302.70498046875,11709.7139453125,12397.365810082032,74.91161370755843,83.94340049540955,12804.196834031729,11321.933146437023,0.002296970330761372,12690.7998046875,12749.150390625,12631.099609375,1
2020-11-17,12874.2001953125,12934.0498046875,12797.099609375,12932.5,707700,12874.2001953125,12423.2099609375,11740.52095703125,12484.062971033025,77.49437002679376,85.41935662504576,12927.751443010522,11298.493576520726,0.012126619808373373,12719.9501953125,12690.7998046875,12749.150390625,1
2020-11-18,12938.25,12948.849609375,12819.349609375,12860.099609375,731300,12938.25,12535.6849609375,11772.1849609375,12566.6424308452,78.48482101264273,84.0480710750189,13048.134477403752,11282.255561658747,0.004975051165572175,12874.2001953125,12719.9501953125,12690.7998046875,0
2020-11-19,12771.7001953125,12963.0,12745.75,12839.5,768800,12771.7001953125,12622.00498046875,11801.27197265625,12603.925660748344,69.87357882788031,66.05618375215488,13121.140414863754,11292.654604667498,-0.01287266861341374,12938.25,12874.2001953125,12719.9501953125,1
2020-11-20,12859.0498046875,12892.4501953125,12730.25,12813.400390625,664000,12859.0498046875,12695.87998046875,11832.89296875,12650.31186873728,71.63157101217426,54.64270174186993,13199.675110030625,11310.379870438126,0.00683930941371913,12771.7001953125,12938.25,12874.2001953125,1
2020-11-23,12926.4501953125,12968.849609375,12825.7001953125,12960.2998046875,633100,12926.4501953125,12762.17001953125,11862.43697265625,12700.518837205502,72.94354844482473,46.553096017519294,13280.28908254607,11329.37595651643,0.005241475198302092,12859.0498046875,12771.7001953125,12938.25,1
2020-11-24,13055.150390625,13079.099609375,12978.0,13002.599609375,571900,13055.150390625,12821.580078125,11894.2509765625,12764.997301463593,75.29322762609576,44.77680845960498,13364.112265444846,11374.292812680154,0.0099563448098976,12926.4501953125,12859.0498046875,12771.7001953125,0
2020-11-25,12858.400390625,13145.849609375,12833.650390625,13130.0,679000,12858.400390625,12844.31015625,11922.61798828125,12781.97968131112,65.87482174892432,26.17917579033559,13408.751242984476,11426.553835140523,-0.015070680468092346,13055.150390625,12926.4501953125,12859.0498046875,1
2020-11-26,12987.0,13018.0,12790.400390625,12906.4501953125,549800,12987.0,12868.0951171875,11951.9219921875,12819.256102890917,68.63639784806404,18.71655288170291,13448.310770413498,11512.734346774001,0.010001213639976747,12858.400390625,13055.150390625,12926.4501953125,0
2020-11-27,12968.9501953125,13035.2998046875,12914.2998046875,13012.0498046875,1162400,12968.9501953125,12895.91015625,11979.21,12846.47321060393,67.80697876779325,9.222859578638406,13459.948641191873,11630.911515058127,-0.001389836350773832,12987.0,12858.400390625,13055.150390625,1
2020-12-01,13109.0498046875,13128.400390625,12962.7998046875,13062.2001953125,583600,13109.0498046875,12934.8201171875,12011.06900390625,12894.214409528216,70.76049063817396,9.025511168275386,13464.50158250755,11773.0235151487,0.010802694687318537,12968.9501953125,12987.0,12858.400390625,1
